formula_id,spec,semantics,algorithm,mode,n_samples,m_runs,avg_total_s,std_total_s,avg_per_sample_s,std_per_sample_s,avg_per_sample_us,std_per_sample_us,benchmark_kind,interval_len
5,"(x < 0.0) U[0,700] (x > 0.0)",Rosi,Incremental,online,20000,50,31.097617829100,0.088945849245,0.001554880891,0.000004447292,1554.880891,4.447292,general,700
5,"(x < 0.0) U[0,800] (x > 0.0)",Rosi,Incremental,online,20000,50,39.240670507480,0.160558512551,0.001962033525,0.000008027926,1962.033525,8.027926,general,800
5,"(x < 0.0) U[0,900] (x > 0.0)",Rosi,Incremental,online,20000,50,48.064469627500,0.201373111451,0.002403223481,0.000010068656,2403.223481,10.068656,general,900
5,"(x < 0.0) U[0,1000] (x > 0.0)",Rosi,Incremental,online,20000,50,59.581953926740,0.148922489525,0.002979097696,0.000007446124,2979.097696,7.446124,general,1000
6,"G[0,1] (x > 0.0)",Rosi,Incremental,online,20000,50,0.002524042440,0.000014032253,0.000000126202,0.000000000702,0.126202,0.000702,general,1
6,"G[0,100] (x > 0.0)",Rosi,Incremental,online,20000,50,0.061153122460,0.000814883793,0.000003057656,0.000000040744,3.057656,0.040744,general,100
6,"G[0,200] (x > 0.0)",Rosi,Incremental,online,20000,50,0.147362611680,0.001762588394,0.000007368131,0.000000088129,7.368131,0.088129,general,200
6,"G[0,300] (x > 0.0)",Rosi,Incremental,online,20000,50,0.251812903340,0.003147013500,0.000012590645,0.000000157351,12.590645,0.157351,general,300
6,"G[0,400] (x > 0.0)",Rosi,Incremental,online,20000,50,0.360174192500,0.004996607349,0.000018008710,0.000000249830,18.008710,0.249830,general,400
6,"G[0,500] (x > 0.0)",Rosi,Incremental,online,20000,50,0.472792657500,0.005547718379,0.000023639633,0.000000277386,23.639633,0.277386,general,500
6,"G[0,600] (x > 0.0)",Rosi,Incremental,online,20000,50,0.605803729100,0.008776325730,0.000030290186,0.000000438816,30.290186,0.438816,general,600
6,"G[0,700] (x > 0.0)",Rosi,Incremental,online,20000,50,0.715791275840,0.004071407205,0.000035789564,0.000000203570,35.789564,0.203570,general,700
6,"G[0,800] (x > 0.0)",Rosi,Incremental,online,20000,50,0.835274675860,0.005035038732,0.000041763734,0.000000251752,41.763734,0.251752,general,800
6,"G[0,900] (x > 0.0)",Rosi,Incremental,online,20000,50,0.955540281720,0.004721389791,0.000047777014,0.000000236069,47.777014,0.236069,general,900
6,"G[0,1000] (x > 0.0)",Rosi,Incremental,online,20000,50,1.073941091700,0.005865245150,0.000053697055,0.000000293262,53.697055,0.293262,general,1000
7,"F[0,1] (x > 0.0)",Rosi,Incremental,online,20000,50,0.002542875800,0.000036275210,0.000000127144,0.000000001814,0.127144,0.001814,general,1
7,"F[0,100] (x > 0.0)",Rosi,Incremental,online,20000,50,0.055971507500,0.000778849728,0.000002798575,0.000000038942,2.798575,0.038942,general,100
7,"F[0,200] (x > 0.0)",Rosi,Incremental,online,20000,50,0.130571312520,0.001802180751,0.000006528566,0.000000090109,6.528566,0.090109,general,200
7,"F[0,300] (x > 0.0)",Rosi,Incremental,online,20000,50,0.217612287560,0.002712522921,0.000010880614,0.000000135626,10.880614,0.135626,general,300
7,"F[0,400] (x > 0.0)",Rosi,Incremental,online,20000,50,0.303801314140,0.003476319473,0.000015190066,0.000000173816,15.190066,0.173816,general,400
7,"F[0,500] (x > 0.0)",Rosi,Incremental,online,20000,50,0.391726634180,0.004248121735,0.000019586332,0.000000212406,19.586332,0.212406,general,500
7,"F[0,600] (x > 0.0)",Rosi,Incremental,online,20000,50,0.484367131600,0.003707587647,0.000024218357,0.000000185379,24.218357,0.185379,general,600
7,"F[0,700] (x > 0.0)",Rosi,Incremental,online,20000,50,0.574594475880,0.003809553142,0.000028729724,0.000000190478,28.729724,0.190478,general,700
7,"F[0,800] (x > 0.0)",Rosi,Incremental,online,20000,50,0.665206149100,0.003537928492,0.000033260307,0.000000176896,33.260307,0.176896,general,800
7,"F[0,900] (x > 0.0)",Rosi,Incremental,online,20000,50,0.755663729900,0.004700471926,0.000037783186,0.000000235024,37.783186,0.235024,general,900
7,"F[0,1000] (x > 0.0)",Rosi,Incremental,online,20000,50,0.847465091600,0.004786600340,0.000042373255,0.000000239330,42.373255,0.239330,general,1000
3,"(x < 0.5) U[0,1000] (x < 0.0)",DelayedQuantitative,Incremental,online,20000,50,0.128266991720,0.001439916731,0.000006413350,0.000000071996,6.413350,0.071996,general,1000
3,"(x < 0.5) U[0,1000] (x < 0.0)",DelayedQualitative,Incremental,online,20000,50,0.099372247440,0.001059251432,0.000004968612,0.000000052963,4.968612,0.052963,general,1000
3,"(x < 0.5) U[0,1000] (x < 0.0)",EagerQualitative,Incremental,online,20000,50,0.023097572580,0.000633909530,0.000001154879,0.000000031695,1.154879,0.031695,general,1000
3,"(x < 0.5) U[0,1000] (x < 0.0)",Rosi,Incremental,online,20000,50,61.208878172460,0.156473233952,0.003060443909,0.000007823662,3060.443909,7.823662,general,1000
